PROLIFIC_PID,GROUP,propensity_score,stabilized_weight
a155d37a45ba76adb6582c15757bb42369bfdbcc45e96f92b8a01544b6651fcc,1,0.6027882299573175,0.9149067437005963
9e05ab6a23383ed68859e280ff196a5d0e9d10fdabecea5bbfb54c275943741c,0,0.7154985464150951,1.576459373888068
382afa077459411a4ae58c839879b2756806093ca163e7a32a5586596935c405,0,0.41984919099483325,0.7730834404209371
00d75f00f03923c234134194b5313f73ed48246757d1056cee1d3acbbf5c401d,0,0.4554809664840885,0.8236718200514443
8f38d665c4078774b51dc800919d9950fb7b6dbf25ddab0f3a93998288df5ea1,0,0.36050152199797775,0.7013386252145013
450300f421ef2f85e04c69e3ec778232d57a3fa83b498a0a421ddc1c95c0f867,0,0.5768829816522154,1.0600022309196078
597bed2e77bf66a7f7483394b869d328ad0bfa0bdb2a293a8d3f4531d5b44b65,0,0.4445500411114826,0.8074624477174952
3987c615857edd5c0dd091db195e5d66cf1abd409d0527c44157961dc2ea0c70,1,0.5793879279644493,0.951857969407217
aa26aa258e16a1041cb11a1079198b13e21b700f26963f8990930a15161bd2c3,1,0.4920503535594098,1.1208101216102644
8ab749f88c3b032403991c951f86db32f60ec897d3b27ac2f22dc792e8cfb2c0,1,0.6620644428626754,0.8329929549255163
d97fb9f6d5e290c30e5e39a64a08ca7415fe35362f7239d3fe06eb833d253031,1,0.5523403009473687,0.9984696312497507
7ef485050cf420f59a1ca2569e54267cbd0e0d8f33fb52eb5568f148731fbc96,0,0.674234038850891,1.3767705557899443
d4da8307b7ee3d0b88336da2fbcb8ea619a65597612a4c67311b4233bd55e491,0,0.5151789166386939,0.925093810440711
79a75fa21aa35d74c1863543f3a543620406ba451b6dd749c957162ec5fd1de6,0,0.5860568927887456,1.0834942666645526
b8efdd4eb5ebfa5cea04ddb20c261b1afc7c0e3df38201e2c3d35ab7ddc4d32b,1,0.644143403067938,0.8561680737311366
19f3498f536c020e35ab1b6e0774827d6388361b7d01d72647f88c296970eb57,0,0.2622168372426349,0.6079089440215434
e6449baf09f32f929ceec574a19d2d13325d3e413f6c76314d5cd94c5542ed6b,0,0.5722105564740384,1.0484246167740825
82d11abaa0a046679ac552cda39d0cc4eb1e3985630fae52e690734cbd42c510,1,0.6841093985349229,0.8061503288689909
1ebd73cfa06073fe480b00c8d52d11560140a890cee30da2394235c9474dbc7b,0,0.6023344203252953,1.1278446169658105
788aa07483bfcc47c4f10f5c6b955652a071756c8332481b1d868141fc45c856,1,0.8758617670526712,0.629659881680999
bb71d37ea11c0424eebfb0d942d059f6c80afeefca4c7f137f9842fda308cf72,1,0.5491699915577418,1.0042337073935137
6bce5aeab6613dc7a3d35e93e34cf9da8f57921cfa7d869d3f7d34fb84eb5ca4,0,0.5663978882778662,1.0343699240932682
2089f1d7beae3ae368e3b4b96f8f3ee16e919f38c026ff2c8b539fe506890362,1,0.5285952861266652,1.0433218590586202
5e3946ee00c5676f5ce562c85c8da9a812f0878bd5d545c641a16d59fe582f77,0,0.5049589881003903,0.9059956096721488
9ce8f3a6d0041dca04b9fb76b68949e37742393c5920b97e5033c7f0e92d06b9,1,0.9999999993706612,0.5514950169583729
c0b29e7e6f55e58afd6b1375cbf8f9d610e870437d847cd52051adc222813a35,0,0.5755550400270408,1.0566858501919258
fadca33dd8395f767e3c1dad2153b9aa48d477826ea00286e5a2f82a615eb9b3,1,0.49725747334304704,1.1090733597297417
635dd29d1ed23b9fdc41bcbc4d3eb8024d14eaab486b063149e23c3cf4ec16cd,0,0.5323091248515551,0.9589774084139423
98e2f3534475085ca83e72327a119d196cf8b462a00d40b89ab34b2e98b249ad,1,0.5935056160697975,0.9292161719771135
0ce1ffc577ccc7365e30ff47c25dc98aea57ae10712ec3d6408ec524e81bcda5,1,0.4911073486732253,1.1229622568288045
