participant_id,assignment,total_videos,total_adjusted_videos,playlist_videos,all_ai_videos,ai_adjusted_videos,share_ai_adjusted_videos,total_watch_time,total_adjusted_watch_time,playlist_watch_time,all_ai_watch_time,ai_adjusted_watch_time,share_ai_adjusted_watch_time
312f695412c121240b5fd103c2e49e9e59a006d87c3948c99804c8be007d7a7e,Treatment,469,449,20,28,8,0.017817371937639197,88286.70199999999,86434.50899999999,1852.193,3271.6320000000005,1419.439,0.016422132970061763
4f4bfbde20c771f7fee05a15967d1e5df1c062522e3e77303619810a7af74b8c,Treatment,969,948,21,23,2,0.002109704641350211,137470.354,136128.212,1342.142,1676.3700000000001,334.228,0.002455244178186958
98543d4f0b788caddfc9cb4a17b6147545576f66a6f93edeeeb1d3fe5cc77aa3,Control,222,222,0,0,0,0.0,56224.111000000004,56224.111000000004,0.0,0.0,0.0,0.0
e7d716821083c4a5b589333db16ab5c089adfff6ade47e0b5639d41459fa056c,Treatment,1405,1385,20,63,43,0.03104693140794224,207681.283,205852.783,1828.5,2576.245,747.7450000000001,0.003632425994454494
9e24f80197c560c220bafebce3457f94d187ba948f112effcd555262711f2fb5,Treatment,1371,1350,21,36,15,0.011111111111111112,275616.12799999997,274145.638,1470.4900000000002,1621.297,150.807,0.0005500981197446592
294766bf2571205363d99b607ff891c63f7518104193c21d173e432e556995be,Control,972,972,0,9,9,0.009259259259259259,379687.0,379687.0,0.0,3455.0,3455.0,0.009099600460379206
0a93c28ce848bce30eb5bad58ed9da9974e7e3d5d19704b9ce2ad881b518d71e,Control,839,839,0,1,1,0.0011918951132300357,580625.859,580625.859,0.0,3726.501,3726.501,0.0064180761883703835
9b5ad57cc48c6eb312fcdffacb865da868045e61b7a89e28aef99553da577537,Control,721,721,0,0,0,0.0,397549.681,397549.681,0.0,0.0,0.0,0.0
b8efdd4eb5ebfa5cea04ddb20c261b1afc7c0e3df38201e2c3d35ab7ddc4d32b,Treatment,411,390,21,25,4,0.010256410256410256,25891.821,24539.065,1352.756,1407.4669999999999,54.711,0.002229547050794315
ae0687b1abff9817e795922516db517d45900e3ffb4bd54526247bf97961b024,Control,799,799,0,3,3,0.0037546933667083854,114045.54699999999,114045.54699999999,0.0,412.237,412.237,0.0036146698476530615
9a783c81c3b78d481c314545d03777ef80f6cb3adc27dce3e3f661cb908c8c47,Control,16,16,0,0,0,0.0,8544.571,8544.571,0.0,0.0,0.0,0.0
a9f3edfc7dedc7e2498b81a81badd76a357a4079342b7a1312fdfcc74905067a,Treatment,164,143,21,27,6,0.04195804195804196,124910.182,123888.68000000001,1021.502,1281.988,260.486,0.00210258112363454
0c9ef9e93c24a14a6d0cb6ba8206bca27cd7e1bb3363b897cc1c86b456fb5f2f,Control,746,746,0,31,31,0.04155495978552279,227911.582,227911.582,0.0,3247.159,3247.159,0.014247450574933923
c268c4e3df8b3df98742827ff984ab519dd4ded1723edfa9992cc706b5c2b3e2,Treatment,1001,980,21,21,0,0.0,471988.71800000005,470103.75600000005,1884.962,1884.962,0.0,0.0
05a0f1cd480433c2c5e8883b48f8607184ca585db22571f4839c11c4160acd9c,Control,164,164,0,0,0,0.0,101763.72200000001,101763.72200000001,0.0,0.0,0.0,0.0
db12d5cdba7aa065a196b19b77380c46eae8c2a27733352760a583a2831f7b5c,Control,224,224,0,0,0,0.0,46764.505999999994,46764.505999999994,0.0,0.0,0.0,0.0
cf06f0faebbc6a7b7e988aea14b2a1b76554991e1e42fa00c709af225539a5db,Control,67,66,1,1,0,0.0,14125.898000000001,14068.898000000001,57.0,57.0,0.0,0.0
776cf53964cdec7b2de6afcd659e94f28aa2cc38f2a5a708d62138217e1f78b6,Treatment,637,618,19,25,6,0.009708737864077669,37812.935,36018.543,1794.392,1901.704,107.312,0.0029793542731586897
835d9aecaa3d680581df875b3571b0cb84d1030e8799034b107c72ac9bdedd9c,Control,1608,1608,0,10,10,0.006218905472636816,256451.069,256451.069,0.0,339.194,339.194,0.001322646075614526
01549cfcae67b799b3637958ac00c381f80f8f643566558d4a1ffa00dd8330b3,Treatment,136,116,20,21,1,0.008620689655172414,9532.297,7805.2970000000005,1727.0,1734.424,7.424,0.0009511489441080845
70abd78c761c31e4859ea210a24c0fb24c1cf996ae19fe768623e65e7feb7061,Control,258,257,1,5,4,0.01556420233463035,94537.987,94498.987,39.0,1017.9100000000001,978.9100000000001,0.01035894702236332
f9ff5449d9755b645ac5af1727153b5c5942a665c5ecbd0fef69b62a294af7a5,Treatment,181,160,21,23,2,0.0125,86139.392,84304.656,1834.7359999999999,3546.2309999999998,1711.495,0.02030131052311037
1ccfc0091842ec381df7c82bbd1c1d9bee432f8a45fc2d33565841c4cf914100,Control,39,39,0,1,1,0.02564102564102564,60336.403999999995,60336.403999999995,0.0,1700.0,1700.0,0.02817536159430383
4d685cd9cb563b1cf8835acb1eb621c4d19d3079b4a52ad1f65207995d6a8a8b,Treatment,2181,2161,20,39,19,0.008792225821378992,352635.93799999997,350810.29,1825.6480000000001,2758.3149999999996,932.6669999999999,0.0026586078760688575
f38aa54ca8d24c4b8a7efe3d560af793a1f89fccc7d453c69e22a5f31a306c7a,Control,482,482,0,9,9,0.01867219917012448,132757.58800000002,132757.58800000002,0.0,44.844,44.844,0.0003377886015826078
089f297c95a73c13f43af5e2e070f40dacaa13816b879874ddc0bb9acfad0e62,Control,73,72,1,1,0,0.0,83250.05299999999,83211.05299999999,39.0,39.0,0.0,0.0
cad0ba79d4a3f582c520b0ac896f1f7d04a138ef2d8182cb99ab898f0b20639c,Treatment,522,501,21,22,1,0.001996007984031936,470996.974,469705.13,1291.8439999999998,1462.071,170.227,0.0003624124778028292
e35347836c4da785d7327e2cbeeedcd6977ea1607d55c5692499469c2a8d11b2,Control,482,482,0,8,8,0.016597510373443983,82848.864,82848.864,0.0,1690.2749999999999,1690.2749999999999,0.02040190919214052
6988b490b261da424dff791037b21f583e9222d238167fedb832c11141343eb1,Treatment,75,54,21,30,9,0.16666666666666666,34040.291,32155.079999999998,1885.211,3081.953,1196.742,0.0372178206367392
19f3498f536c020e35ab1b6e0774827d6388361b7d01d72647f88c296970eb57,Control,441,441,0,0,0,0.0,153254.327,153254.327,0.0,0.0,0.0,0.0
f215bb37a8c4fb7591e18ad55aaad141216a02741c1dd7b01ab7e5e563e1ab0a,Control,581,581,0,17,17,0.029259896729776247,235658.579,235658.579,0.0,3849.451,3849.451,0.01633486468574522
ea56151cdc409bf6f762b07e9f6b7e48fc65e42461fde1ecaac6d6a04cf2991f,Control,1067,1067,0,5,5,0.004686035613870665,388850.504,388850.504,0.0,1904.246,1904.246,0.004897115936359954
82d11abaa0a046679ac552cda39d0cc4eb1e3985630fae52e690734cbd42c510,Treatment,464,443,21,31,10,0.022573363431151242,144691.866,142800.91400000002,1890.952,2084.261,193.309,0.0013536958173811127
7afdb0348c13d001d5e46d677b7d05152fcae9294b0ed9cf25e7b1bfce7f9acf,Treatment,2288,2268,20,26,6,0.0026455026455026454,413527.543,411696.895,1830.6480000000001,2617.921,787.2729999999999,0.0019122636326902585
a24f389cd821c7e68f8912ba13ea34e1d268939dd5e22571def73bed45cb0832,Treatment,210,189,21,26,5,0.026455026455026454,115036.581,113150.091,1886.49,1955.535,69.045,0.0006102071981541756
c8ad8a2fad68902c8b205bb5079216a489da0164758a6b29919181e9516f2b25,Treatment,32,11,21,21,0,0.0,19902.177,18017.793999999998,1884.3830000000005,1884.3830000000005,0.0,0.0
e4a86d4ee2735ffaa7d114f5ab6320a289e36afb878d374478992a934bff16a5,Control,62,62,0,1,1,0.016129032258064516,17365.964,17365.964,0.0,106.0,106.0,0.006103893800539953
382afa077459411a4ae58c839879b2756806093ca163e7a32a5586596935c405,Control,473,473,0,2,2,0.004228329809725159,339916.048,339916.048,0.0,1428.402,1428.402,0.0042022199552049395
fc42d41518ff96b8e44cceb7572f18af071ab4fbfa34c5deb8461db4fc179652,Control,10,10,0,1,1,0.1,6834.0,6834.0,0.0,162.0,162.0,0.02370500438981563
4119502d49b034a3190773e6b4026a2c4b4faeb0c4c3664d7d8778c2b31ca7c9,Control,581,581,0,9,9,0.01549053356282272,245792.341,245792.341,0.0,253.926,253.926,0.001033091588480375
4a90006f365445ceb96dd62208381fbeb0000153188b606248a408d110ee729a,Control,162,162,0,0,0,0.0,175055.787,175055.787,0.0,0.0,0.0,0.0
4bbdf665bffcb7089b73062535187f4ed863017a2c96338f2c3135637685c1b2,Control,5,5,0,0,0,0.0,2795.715,2795.715,0.0,0.0,0.0,0.0
0c1f4693d5aa858f49f7b5c6c991bdc67c1f74d6f35466d7c4d76c39a97b9843,Control,377,377,0,1,1,0.002652519893899204,160769.885,160769.885,0.0,26.342,26.342,0.00016384909400165334
78ef801fdb8f77106befc106e8f2c689cb54d912f1938463593c19bc878488ce,Treatment,379,358,21,21,0,0.0,392412.845,390526.524,1886.321,1886.321,0.0,0.0
655e731106d2d7282fd1f34904c1b5ebf5d10d12bd7e348f4c85a627601db6b2,Treatment,598,578,20,25,5,0.00865051903114187,505775.0,504314.0,1461.0,3216.0,1755.0,0.003479974777618706
a7e823e825c42ae68e8a1399680a04ddad75d9821cfc73a0e541f2419c0bb8f2,Treatment,574,553,21,34,13,0.023508137432188065,110598.61600000001,108888.213,1710.4029999999998,5116.863,3406.46,0.031284010510853
714def7609b10a0cd5e30ba3d4e35cda5c3be9f5a844a4d4bc8266b445c9da7f,Treatment,158,137,21,22,1,0.0072992700729927005,33908.492,32018.64,1889.852,1893.4920000000002,3.64,0.0001136837791986168
aa7d3257a252135b5af1c9f95cd387c232555242a017acfb74de6d500af047c6,Treatment,192,171,21,23,2,0.011695906432748537,202486.496,200601.336,1885.1599999999999,3691.1600000000003,1806.0,0.009002931067218814
f20fd5f0f1d1f19b662f7a5198841f6ebc6fb48f4f8569d9a9776bc61140c017,Treatment,27,6,21,23,2,0.3333333333333333,14257.746,12373.333999999999,1884.412,12400.412,10516.0,0.849892195587705
c9a005316ff180aba14cfec57c262b389f8c2e527ea92a2768ceaf13edfe5678,Treatment,227,206,21,22,1,0.0048543689320388345,270443.27800000005,268554.95700000005,1888.3210000000001,2395.111,506.79,0.0018870997789849021
e4f042735f9cc8ec83f4ccdaca9d77a0620e5528c4f9aadd9165f08b0f4e3590,Treatment,1960,1940,20,33,13,0.006701030927835051,240636.31300000002,239632.90300000002,1003.41,1736.0640000000003,732.654,0.0030574015121788175
cc85784763688bafafe563e5ef8bb0c987470664c21a2dc37459b40565f661be,Treatment,43,22,21,21,0,0.0,6109.821,4220.32,1889.501,1889.501,0.0,0.0
5a8972f1d4f857dcdd4f541748e3924f9d36ad8941b1eadf294f4289681a35c5,Treatment,220,199,21,38,17,0.08542713567839195,29042.475,27151.713,1890.7620000000002,5151.673,3260.911,0.12009964159535717
234cda0ad539668c759a6deea643f26e5ec275b7d7d3a4be93d5e21a0555be95,Control,204,204,0,6,6,0.029411764705882353,71580.478,71580.478,0.0,379.425,379.425,0.00530067709243294
12144f96ec917dff33b1e29737a89dce0325c1154eefa84f7ffb1b3ab86384ea,Control,1334,1334,0,4,4,0.0029985007496251873,229493.963,229493.963,0.0,334.95,334.95,0.0014595155167545736
3a8ebbb6cc59503cf21552096af6abfd4b6321cbaad371d5a55f5215434adea3,Control,544,544,0,1,1,0.001838235294117647,156877.428,156877.428,0.0,15.003,15.003,9.563517321306415e-05
cbd3057d45a1fe99dd694b9b717df76ac286bada5db797efbf73416c653ad063,Treatment,1003,985,18,33,15,0.015228426395939087,192846.0,191209.526,1636.474,10382.689,8746.215,0.04574152335904017
a2fd18e20aad08b506682683220eadca6adab31920028f762463ecbcc06c6c6f,Treatment,986,965,21,33,12,0.012435233160621761,131671.33999999997,129782.30699999997,1889.0330000000001,2345.658,456.625,0.0035183917635244386
6018d412a068adae830ebcc622dbc90a31a465c9ab23de0b4b9754631c2a0674,Control,292,292,0,4,4,0.0136986301369863,31570.794,31570.794,0.0,44.321,44.321,0.0014038607961522917
db98689fe8a7677b9a92cf683b8f00b723c5bcb5bb9cf7ab5587fd8fcd0ea0a5,Treatment,1706,1685,21,46,25,0.01483679525222552,148728.428,146842.257,1886.1709999999998,2114.797,228.626,0.0015569496456323195
d4da8307b7ee3d0b88336da2fbcb8ea619a65597612a4c67311b4233bd55e491,Control,62,62,0,0,0,0.0,329709.92100000003,329709.92100000003,0.0,0.0,0.0,0.0
725e04cef8e3ae6b5ba1526ee2adf68b099ba296d58104db782b52c899d686d6,Treatment,377,356,21,26,5,0.014044943820224719,94728.0,92839.0,1889.0,1963.0,74.0,0.0007970788138605543
202dd81b765f83220bd095472972e8bf64a63774d23227c8ca57f62be6c91ec0,Control,24,24,0,1,1,0.041666666666666664,32221.989,32221.989,0.0,130.0,130.0,0.0040345119601400145
2eca06a35991db891d92a1ba49a143a1aaad1bf4169cc4be79bf8e6ff9bd6caa,Control,730,729,1,13,12,0.01646090534979424,108274.85,108112.85,162.0,332.83799999999997,170.838,0.0015801821892587236
a10b42100a8828b611f90de4c879d4940b1f57987a40e1033751ae70934294fa,Treatment,1627,1606,21,39,18,0.0112079701120797,128442.984,126552.98999999999,1889.994,2270.9030000000002,380.90900000000005,0.003009877522451268
0dd9798f94be3fb35948dfa2ee79a0470eba6f06390af5dfbac7ae535da9328b,Control,905,905,0,4,4,0.004419889502762431,174696.555,174696.555,0.0,138.073,138.073,0.0007903590314073452
34f4c330e2dfbbb1ba439434390276676a05d3c6cb222b9244b1a66ecdc401f0,Treatment,72,51,21,25,4,0.0784313725490196,262419.0,261626.0,793.0,1329.0,536.0,0.00204872604404761
fa257ac5cc242a64ef3ef214ff0037420328661c722a5a9571b48ac2cd1e784f,Treatment,6254,6233,21,47,26,0.0041713460612867,280178.227,278290.374,1887.8530000000003,2856.0740000000005,968.221,0.0034791753163549953
aa26aa258e16a1041cb11a1079198b13e21b700f26963f8990930a15161bd2c3,Treatment,175,154,21,23,2,0.012987012987012988,42374.138,40487.788,1886.35,1944.35,58.0,0.0014325307176573834
5f56b26cb818dc6a01c90ea4ed576b24bacd63685773fb1c63fb7c24123b2c00,Treatment,65,44,21,21,0,0.0,36385.697,34496.104,1889.593,1889.593,0.0,0.0
e767b54f3ee31b718f17ae6cad789db969f9903fe6171ea4fa665f4473011175,Treatment,2971,2953,18,32,14,0.004740941415509651,244344.588,242661.86099999998,1682.727,2212.9120000000003,530.185,0.0021848715649633956
4c2591b5edaa4bb08d042093b77c55795cb18fac63e9b4822b77671ae070a6cb,Treatment,152,131,21,22,1,0.007633587786259542,34028.785,32138.534000000003,1890.251,1911.251,21.0,0.0006534212170349773
0ce1ffc577ccc7365e30ff47c25dc98aea57ae10712ec3d6408ec524e81bcda5,Treatment,314,294,20,43,23,0.0782312925170068,174237.023,172439.98799999998,1797.0349999999999,22074.888000000003,20277.853000000003,0.11759368134495582
f34f3ac005025ab4fd0960b5d0a1403346182859779c792f6c78c592454c05ec,Control,438,438,0,7,7,0.01598173515981735,41429.379,41429.379,0.0,105.878,105.878,0.0025556260449860957
c0b29e7e6f55e58afd6b1375cbf8f9d610e870437d847cd52051adc222813a35,Control,393,393,0,5,5,0.01272264631043257,118155.188,118155.188,0.0,8437.038,8437.038,0.07140641170999619
55ff32479634375c78d2fec46927f8c7e57ac07268cf90b63b94721b8979d223,Control,251,251,0,5,5,0.0199203187250996,114236.93,114236.93,0.0,1568.194,1568.194,0.013727557279419187
af4ccc51de5c135cdf5ef6248ed83b0aef1e42debbfc854f40aae17a9d151ee8,Treatment,147,126,21,24,3,0.023809523809523808,128203.774,127749.71100000001,454.063,3700.897,3246.834,0.025415587828609643
be6af2eb137108647317bbaa13315d549dc4642b8d457cb209f3e8e2d60ef07c,Treatment,72,51,21,25,4,0.0784313725490196,6037.976000000001,4148.192000000001,1889.784,2345.009,455.22499999999997,0.10974058095671557
7ef485050cf420f59a1ca2569e54267cbd0e0d8f33fb52eb5568f148731fbc96,Control,145,145,0,5,5,0.034482758620689655,21714.11,21714.11,0.0,440.94,440.94,0.020306611691660398
934cb5dd192cf10dbeb1b64c285993757a3977fc3f0ec6c8a17df785ec3c5210,Treatment,89,69,20,25,5,0.07246376811594203,30151.245,28694.413,1456.8319999999999,1588.8319999999999,132.0,0.004600198651911785
65df6c5ff98954ae49456dd9969fb8af4539a1ffdeae682d40cc1431b6be8c08,Treatment,1338,1319,19,27,8,0.006065200909780136,166536.65000000002,164790.12900000002,1746.521,1977.6750000000002,231.154,0.0014027175134986392
5654d1599d5987d3835113d77ff1393225855d502a452ff05faeb279e3b70b4a,Treatment,67,46,21,21,0,0.0,550974.8049999999,549086.5859999999,1888.2189999999998,1888.2189999999998,0.0,0.0
4045862e371a609bee12cf93413dc2666f6dfa1c0dafb772ea69c6d1c09fa70b,Control,7,7,0,0,0,0.0,2497.0,2497.0,0.0,0.0,0.0,0.0
bb71d37ea11c0424eebfb0d942d059f6c80afeefca4c7f137f9842fda308cf72,Treatment,318,297,21,23,2,0.006734006734006734,34100.411,32214.867,1885.5440000000003,1908.1720000000003,22.628,0.000702408611527094
9c48e3504bad37deb6a87218f6e7c381ef174bd4ccd4797eb95647179d84aee9,Control,2203,2203,0,23,23,0.01044030866999546,312438.604,312438.604,0.0,646.0539999999999,646.0539999999999,0.0020677790507603214
84acd100a81889e1ab25b1cbe2e3184c98aefeb12fc3df8e54e8d6a557b143a9,Treatment,186,165,21,23,2,0.012121212121212121,678458.125,676571.28,1886.845,1965.9529999999997,79.108,0.0001169248567571476
ea10fbfa0e9a95dec88639355c503216899c7852747fc0520eebfc5ec7d44833,Treatment,905,885,20,30,10,0.011299435028248588,128574.103,126778.24,1795.8630000000003,2020.1239999999998,224.261,0.0017689234367033332
cbf886c4c91387e2c64cea37582e89fff0d21c31fb8635b5a227c7aafc31d013,Control,7,7,0,0,0,0.0,1721.999,1721.999,0.0,0.0,0.0,0.0
311bdb49b701cd302680522c488458510217d84c2e3c1064a588a7b7bcecb03a,Control,2228,2228,0,9,9,0.004039497307001795,207190.691,207190.691,0.0,292.338,292.338,0.0014109610745011707
58cbc27c20cbc9940257811f73c122a526fe0f77737fbf805b21dae06fd310d5,Treatment,47,26,21,21,0,0.0,24037.487999999998,23013.92,1023.568,1023.568,0.0,0.0
635dd29d1ed23b9fdc41bcbc4d3eb8024d14eaab486b063149e23c3cf4ec16cd,Control,1326,1326,0,13,13,0.00980392156862745,77456.00899999999,77456.00899999999,0.0,273.07399999999996,273.07399999999996,0.003525536669466148
f5ea0885d0681a7b086dd938459f208330917aff71a9b2c954ed2014417a4d0c,Treatment,34,13,21,23,2,0.15384615384615385,3602.5609999999997,1856.5849999999996,1745.976,2640.975999999999,895.0,0.48206788269861073
84cc3cf539b1f4981ada4ac8f551e565fc79a4af860de2f56b5bbc7dcda3f6fd,Treatment,262,243,19,25,6,0.024691358024691357,56311.708,55457.78,853.928,927.2270000000001,73.299,0.001321708153481802
53b2d7f2a05cd6a44b909c30788d8cade67c41a924892bfec5409809f7608beb,Control,51,51,0,1,1,0.0196078431372549,61068.661,61068.661,0.0,185.658,185.658,0.003040151805522639
477ed1694e2d5ebbeba092506d7dfc728ceebcf606778821df45285e13ed6bd7,Treatment,350,329,21,21,0,0.0,291001.97000000003,289117.79400000005,1884.176,1884.176,0.0,0.0
fadca33dd8395f767e3c1dad2153b9aa48d477826ea00286e5a2f82a615eb9b3,Treatment,191,170,21,21,0,0.0,123576.06599999998,123160.33999999998,415.726,415.726,0.0,0.0
229cb06a3a21b6c41ce93fa8d1c5c4938f69db0756b592fb2b9f30cf42f14337,Treatment,543,522,21,22,1,0.0019157088122605363,240857.426,240191.996,665.43,752.281,86.851,0.00036158990077254694
6c67dbcaf4ea9792b869a251b1798b5c76443a23d93f1b1a94f218b509fe98c2,Treatment,1491,1470,21,35,14,0.009523809523809525,362822.10400000005,360936.715,1885.389,9643.233,7757.844,0.02149364051257573
5e3946ee00c5676f5ce562c85c8da9a812f0878bd5d545c641a16d59fe582f77,Control,46,46,0,1,1,0.021739130434782608,40497.293000000005,40497.293000000005,0.0,26.0,26.0,0.000642018220822809
1ebfde1ab32ef88a10aeaf7220be8a09286ec4c44bd80b8820e0b440c1ba6495,Treatment,58,37,21,21,0,0.0,7396.281000000001,7005.653000000001,390.62799999999993,390.62799999999993,0.0,0.0
351c41ecabbb919830af453ee68c603a097e01bb3513b31804c464f169e96c00,Control,1084,1084,0,15,15,0.013837638376383764,398047.171,398047.171,0.0,1519.134,1519.134,0.0038164672699055563
f2805f6ed2de4e8c82d2f514c32b91d37035a81ee7f7416b71189ac831d1a29e,Control,1785,1784,1,6,5,0.002802690582959641,314794.18000000005,314755.18000000005,39.0,387.167,348.167,0.0011061517716721926
3138ad360d0c1a462b84a55ec3a5f46cbd1f99b5eec2d6909ac6769589a0155f,Control,113,113,0,0,0,0.0,70426.513,70426.513,0.0,0.0,0.0,0.0
d46eb7c64f71b21a9d48f9c86a7777648cbc69428f06284a8c22e5d30ec61499,Treatment,73,52,21,23,2,0.038461538461538464,46223.883,44339.637,1884.246,4476.246000000001,2592.0,0.0584578534100313
bce97f1afb4585ddd5c87e5fc6ec6b0f1045446418d2c3a85d6dc29e335fa698,Control,349,349,0,2,2,0.0057306590257879654,70371.48800000001,70371.48800000001,0.0,21.253,21.253,0.0003020115192107348
4e4daff5c788b0cdcbcb8a163eff4849344a9eeebd9b457c7c7342fc891a5d8f,Control,430,430,0,2,2,0.004651162790697674,144676.327,144676.327,0.0,2503.562,2503.562,0.017304572571848607
ec71b5f1f4d5fb33861b78659a1023d1bb843500f3edcaf53b2ae66eaa95b3f7,Control,916,916,0,8,8,0.008733624454148471,289781.13,289781.13,0.0,492.37299999999993,492.37299999999993,0.0016991202981367348
417650dfec910965640e4322c716098093bcd4d267145ab9e350b16f0bbd9d70,Treatment,503,482,21,22,1,0.002074688796680498,260832.48500000002,258948.40300000002,1884.0820000000003,1903.5500000000002,19.468,7.518100044046225e-05
31c82aefc72e441b424f82414551cb6b4debe55f4f190863cca0e064cc80e9e8,Control,221,221,0,1,1,0.004524886877828055,268937.159,268937.159,0.0,652.0,652.0,0.0024243581750634916
54dd68afbbb3d5f5dae816555a692233ebac1614dc71e93086f5d9624fb6cdcc,Control,1203,1203,0,11,11,0.00914380714879468,105673.951,105673.951,0.0,290.25,290.25,0.0027466560798886
318a7e2722b8c61951bbc06e08941fb5f2a92a4d8dacc56789916f7202f64530,Treatment,133,112,21,25,4,0.03571428571428571,18825.003,18181.235,643.7679999999999,727.717,83.949,0.0046173431012799734
7a3c5ff81317ccf530f3fea23d3a4efdb00528fa6ba762f2edab5b4f8bca26a4,Control,566,565,1,10,9,0.01592920353982301,117934.469,117890.469,44.0,292.34000000000003,248.34,0.002106531614527719
cf9cc22e39716d1ca3ce96f4855488de418f37f2d0422a8eb17c7d6c66ccde23,Treatment,648,625,23,48,25,0.04,167097.185,165148.021,1949.1640000000002,4658.297,2709.133,0.01640427165639484
f8635c78a622f61291620c1d57095b79682c9099e71e65cb05c93e43fa44af97,Control,46,46,0,0,0,0.0,8936.445,8936.445,0.0,0.0,0.0,0.0
6f080444b2d7be4d91585dcef68f15f95e7bcbf67ae1138809348992280df2bc,Control,197,197,0,1,1,0.005076142131979695,277498.0,277498.0,0.0,2691.0,2691.0,0.009697367188231987
e6449baf09f32f929ceec574a19d2d13325d3e413f6c76314d5cd94c5542ed6b,Control,138,136,2,2,0,0.0,29626.426,29565.817,60.608999999999995,60.608999999999995,0.0,0.0
6d5396104c803f08d1864da0f2d42ac6244ed5f76209ddabaaabd09f344fc643,Treatment,1135,1115,20,32,12,0.010762331838565023,96608.953,94753.78899999999,1855.164,2095.496,240.332,0.0025363840595334928
6bce5aeab6613dc7a3d35e93e34cf9da8f57921cfa7d869d3f7d34fb84eb5ca4,Control,32,32,0,0,0,0.0,14090.089,14090.089,0.0,0.0,0.0,0.0
9ce8f3a6d0041dca04b9fb76b68949e37742393c5920b97e5033c7f0e92d06b9,Treatment,270,249,21,27,6,0.024096385542168676,380417.637,379694.47099999996,723.1659999999999,967.2550000000001,244.089,0.0006428563454114664
7ea96896148e370f48f51fcd6fe7605f9de2e05c9057355e8bf3e6e568df931f,Treatment,99,78,21,39,18,0.23076923076923078,415804.22099999996,414559.855,1244.366,142421.366,141177.0,0.3405467227404352
ecac09cd884caaf47e5b8e81017c532a5878f48405429834023c02c1b97e13e9,Control,185,185,0,2,2,0.010810810810810811,108493.966,108493.966,0.0,85.69200000000001,85.69200000000001,0.0007898319432806061
e079613320fb3ff7bb0a49b360dd3ddf4bcf085a80f21d9f77d2556ae73bb7b0,Treatment,104,83,21,28,7,0.08433734939759036,302808.954,300924.52300000004,1884.431,3110.559,1226.128,0.0040745366571537265
fe73e0f8356f70e89f43c8df1f594302ae3af1cbee06850aad242bd5f7bc8984,Treatment,192,171,21,21,0,0.0,434092.793,432380.355,1712.4379999999999,1712.4379999999999,0.0,0.0
d8e0f19117b2b150b8fcb87c7576a8428caa7ab01d4bdf446707ff5faa21d904,Treatment,2301,2280,21,27,6,0.002631578947368421,104573.24900000001,102688.20000000001,1885.049,2226.6560000000004,341.607,0.003326643178086674
1885e0448651098657f62d7ef65a215a8bdd3db3423f947be9ab4511c79612c0,Treatment,829,808,21,36,15,0.018564356435643563,352561.75899999996,352153.36799999996,408.39099999999996,2732.1,2323.709,0.006598570995351094
4c1cc7b61c796796747efbff6b9e52b515af204c5e1a9704bacbf8740b53fe61,Control,7662,7662,0,22,22,0.0028713129731140694,180245.18399999998,180245.18399999998,0.0,276.992,276.992,0.0015367511844310918
c50237522556e4fa06fe13d9eb1b723501dd7de6cde112482b5bc9c3e6d3b9e4,Treatment,373,352,21,28,7,0.019886363636363636,45801.58500000001,43912.255000000005,1889.3300000000002,2379.086,489.756,0.011153059664096045
68de9b1ae5ebf45369dbe440f0459392ed39369dba2ba408b695fd92b72d4814,Treatment,2602,2583,19,36,17,0.006581494386372435,169363.631,167807.285,1556.346,1840.8639999999998,284.518,0.001695504459177681
f57fba65ea3fbd053b38c1001f7aaf87349222141bf3b31d3c3b2ce419387544,Control,2839,2839,0,13,13,0.004579077139837971,441453.458,441453.458,0.0,1742.213,1742.213,0.003946538346065011
fd04f9d3c1603dbcd92a243feade806a7a07ee41aebaa87091beeb9a150acbb4,Treatment,350,329,21,40,19,0.057750759878419454,363562.929,361677.198,1885.731,31376.926,29491.195,0.08154010029683983
942dcfc11afaa49ed670f2684a08b1d7825458515621057d79735d6d61f895ef,Control,3300,3300,0,39,39,0.011818181818181818,284461.32999999996,284461.32999999996,0.0,1536.7740000000001,1536.7740000000001,0.005402400389536252
1426194cda9537df95523713bbd159da6bc36b8aa753d0ad3f3a8e65c51da447,Treatment,1463,1442,21,21,0,0.0,215222.15599999996,213388.31799999997,1833.838,1833.838,0.0,0.0
8421fabb58b23d0ca0f6ae8273eaa8f6a79a1e4544e23d243dfe772c0d10fd57,Control,121,121,0,3,3,0.024793388429752067,99743.334,99743.334,0.0,47.236000000000004,47.236000000000004,0.00047357550731159644
7930f259829fbbad3c864862c6398952f976ef01d10470ad705994a612497478,Treatment,354,333,21,21,0,0.0,822044.0059999999,820158.9829999999,1885.0230000000001,1885.0230000000001,0.0,0.0
3e1c4ca697187b98dabc4629af9c804bf0acd91df9b131402eb038e6b4a4e6b7,Control,428,428,0,9,9,0.02102803738317757,434632.35899999994,434632.35899999994,0.0,18911.254999999997,18911.254999999997,0.043510922756673995
7b316e4a70ed96eef4d9168eaf75443cbdffd0aba013f838e2a96fd15835237c,Treatment,79,58,21,22,1,0.017241379310344827,9672.959,7786.342000000001,1886.617,1949.617,63.0,0.00809109078435034
